ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-75,STATE_5561000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-76,STATE_6318000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-77,STATE_6343000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-78,STATE_9959000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-79,STATE_8727000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-80,STATE_7371000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-81,STATE_7875000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-82,STATE_6376000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-83,STATE_8151000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-84,STATE_7219000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-85,STATE_8686000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-86,STATE_9878000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-87,STATE_7400000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-88,STATE_8555000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-89,STATE_8860000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-90,STATE_8302000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-91,STATE_8551000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-92,STATE_6426000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-93,STATE_9329000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-94,STATE_6189000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-95,STATE_8189000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-96,STATE_9102000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-97,STATE_5950000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-98,STATE_7122000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-99,STATE_6692000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-100,STATE_6951000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-101,STATE_7311000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-102,STATE_7211000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-103,STATE_6439000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-104,STATE_6036000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-105,STATE_9840000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-106,STATE_7630000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-107,STATE_8025000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-108,STATE_5495000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-109,STATE_6491000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-110,STATE_5962000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-111,STATE_5871000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-112,STATE_7084000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-113,STATE_8366000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-114,STATE_7077000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-115,STATE_6838000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-116,STATE_5252000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-117,STATE_5738000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-118,STATE_8281000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-119,STATE_8820000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-120,STATE_8587000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-121,STATE_8086000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-122,STATE_8259000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-123,STATE_5906000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-124,STATE_8340000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-125,STATE_9402000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-126,STATE_8941000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-127,STATE_7465000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-128,STATE_9387000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-129,STATE_5936000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-130,STATE_9164000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-131,STATE_9852000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-132,STATE_7235000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-133,STATE_5810000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-134,STATE_9769000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-135,STATE_6630000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-136,STATE_7487000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-137,STATE_6707000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-138,STATE_6165000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-139,STATE_8970000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-140,STATE_5406000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-141,STATE_7468000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-142,STATE_8266000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-143,STATE_8326000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-144,STATE_7254000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-145,STATE_6014000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-146,STATE_8858000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-147,STATE_6352000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-148,STATE_9933000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-149,STATE_7252000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-150,STATE_6191000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-151,STATE_5407000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-152,STATE_5870000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-153,STATE_5390000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-154,STATE_9506000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-155,STATE_9388000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-156,STATE_8254000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-157,STATE_5839000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-158,STATE_5549000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-159,STATE_6062000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-160,STATE_7381000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-161,STATE_7057000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-162,STATE_6767000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-163,STATE_8527000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
